totalResults,brandId,brandName,categoryId,categoryName,helpful,productId,productName,rating,review,reviewDate,reviewId,thumbnail,userName,votes,skinType,skinTone,skinUndertone,hairColor,hairType,hairTexture,eyeColor,ageRange,reviews
62,1622,CeraVe,22,Sunscreen,2,160671,Sunscreen Face Lotion SPF 50,2,"I don&#039;t really like this sunscreen. It&#039;s greasy and thick. This does not work well under makeup at all, but to be fair maybe they didn&#039;t intend for it to be used that way.
So I gave this to my husband in an effort to not waste money, because he works outside. The times he does use it (which honestly I think is only when I&#039;ve basically put it on him myself lol) it is a little hard to rub in and even makes his usually dry face feel greasy. 
I just don&#039;t really have any good things to say about this. I have used it while going to the beach a few times, but only because I didn&#039;t want to bring my more expensive sunscreen with me to the beach lol. It does prevent sunburn, so there&#039;s that! I won&#039;t be repurchasing this.",2019-03-26T19:56:00.000Z,3048189,thumb/h/145/2_0_6_6_2409382.JPG,tomatocheese,2,Oily,Fair,Unknown,Brown,Unknown,Unknown,Brown,25-29,9
62,1622,CeraVe,22,Sunscreen,3,160671,Sunscreen Face Lotion SPF 50,2,"The only uses I have for this is when my skin is too irritated for chemical sunscreens, and when I&#039;m swimming outside on holiday e.g. the Mediterranean. It is a physical sunscreen with zinc &amp; titanium dioxide, which do leave a white cast on the skin. Using the recommended quarter teaspoon results in an ashy white film on the skin - it is NOT invisible at all. It also contains niacinamide, an ingredient I like very much, but the formula in this really lets it down. I cannot find a way to use this under my make-up that doesn&#039;t result in patchiness, settling into pores, and a strange film-like quality where I can see it coating all the fine vellus hairs on my face.  No make-up base, primer, or foundation I&#039;ve tried can counteract this, there&#039;s just this off-putting waxy effect of the sunscreen film and patchy uneven base on top. It is tremendously unflattering to say the least and will amplify the appearance of the most minute of dry skin flakes, making them super noticeable . For these reasons, I only use this when I&#039;m not wearing base make-up - while irritated skin is healing, and when I&#039;m swimming and exposed to strong sunlight. It is a functional physical sunscreen with good SPF50 protection in fairness, but its cosmetic effects are abysmal. I won&#039;t be repurchasing this any time soon.",2018-10-02T20:02:00.000Z,3031646,thumb/h/145/2_0_6_6_2409382.JPG,rsg5062,3,Combination,Fair,Neutral,Brunette,Wavy,Fine,Hazel,25-29,199
62,1622,CeraVe,22,Sunscreen,3,160671,Sunscreen Face Lotion SPF 50,2,"I really don&#039;t like this sunscreen, and that makes me sad, because I normally love Cerave products.  I bought this because I wanted to try a sunscreen I could easily get in the US instead of having to order expensive Euro sunscreens online.  Avobenzone makes my face burn when I perspire, so I decided to get a physical-only sunscreen, and I chose this one due to my fondness for Cerave.  Well, the first time I applied it, my face looked a mess.  The sunscreen clung to every area of my face and it also left a terrible white cast on my very light skin.  I attributed it to the fact that my oily, thick skin was not well-exfoliated, so I put this product aside and hit the hydroxy acids and the Differin hard and got my skin to looking better and smoother.  Then I tried this product again.  It still looked awful and I looked like I was wearing a white mask.  Also, it stung.  I don&#039;t know what caused that, but I was surprised.  I will not buy this again.  I went ahead and ordered a highly-protective Euro chemical sunscreen (sans Avobenzone) from frenchcosmeticsforless.com and I will see how that goes.  In the meantime, I will use this Cerave product on my hands. ",2018-07-18T16:54:00.000Z,3023441,thumb/h/145/2_0_6_6_2409382.JPG,sullivan,3,Combination,Fair,Neutral,Brunette,Wavy,Fine,Brown,56 & Over,55
62,1622,CeraVe,22,Sunscreen,1,160671,Sunscreen Face Lotion SPF 50,1,"Awful. I mean, sure, it probably shields your skin from harmful rays. BUT - it also applies in a thick, ghostly layer that never fully dries down. In my non-sunless tanner state I am pale (usually the lightest foundation color, or 2nd to lightest) and this made me just literally white. Not figuratively...literally. 

Takes time to dry down, and even when it does, it still sits on top of skin in a layer. Makeup does not sit nicely on top of this. Nope, it makes the foundation cakey and thick and blech. Stongly dislike this formula. 

Hoping I can return this. I tried it twice. It does not work for me at all. Would not even wear alone without foundation! Or on my body! 

Pros: available in drugstores, tube is handy and hygienic.
Cons: absolutely everything else. ",2018-07-02T14:22:00.000Z,3021644,thumb/h/145/2_0_6_6_2409382.JPG,nebbe,1,Normal,Fair,Neutral,Blond,Wavy,Fine,Gray,36-43,47
62,1622,CeraVe,22,Sunscreen,2,160671,Sunscreen Face Lotion SPF 50,1,"This is the absolute worst sunscreen I have ever used. It&#039;s extremely cakey, white and pasty, and it looks incredibly patchy. I don&#039;t normally like most of cerave&#039;s products at this point. I&#039;ve tried the daily moisturizer too that has spf and it was terrible too. For a brand that&#039;s so highly recommended by dermatologists their sunscreens are pretty shit. I&#039;m kind of pale, a little rosy, but this stuff is just too white. &quot;Invisible zinc&quot; my ass. I can&#039;t imagine anyone would use this and think and think it&#039;s good. ",2018-04-18T08:20:00.000Z,3012877,thumb/h/145/2_0_6_6_2409382.JPG,Noogi,2,Normal,Fair,Unknown,Blond,Unknown,Unknown,Gray,19-24,2
62,1622,CeraVe,22,Sunscreen,5,160671,Sunscreen Face Lotion SPF 50,5,"I really like this sunscreen, but I can also see why it might be problematic for a lot of people.  It does dry with a slight whitish cast - for me personally, this has the effect of brightening my skin because I am so insanely pale.  If you are not the color of a freshly disinterred corpse, this whitish cast might be too much.  I haven&#039;t experienced any issues with my sensitive skin, and this seems to do its job guarding against sun damage.  Not the most moisturizing product in the world, so if you have very dry skin this might not be the one for you.",2017-07-20T09:26:00.000Z,2975126,thumb/h/145/2_0_6_6_2409382.JPG,maxmommy2,5,Combination,Fair,Unknown,Blond,Unknown,Unknown,Blue,30-35,96
62,1622,CeraVe,22,Sunscreen,2,160671,Sunscreen Face Lotion SPF 50,5,"Okay, okay - I&#039;m in the minority here as other reviewers totally hate this product, but for me, it works well.

I can&#039;t really use chemical sunscreens as they make my sensitive skin react.  Everything breaks me out and/or causes my rosacea to get even worse, so it&#039;s a double whammy as sun is no good for rosacea either.  On top of that, I&#039;ve started using a retinol product (MUAC .30% - great stuff BTW) so now I&#039;ve REALLY got to be careful with sun.

So here is how I get this Cerave mineral sunscreen to work for me: first off, I mix a pea-size dab of Embroylisse Lait-Creme with 2 drops of MUAC argan oil and apply that to my face and neck.  I let it sit a few minutes and then apply the Cerave, (AFTER SHAKING IT), working in small sections.   And yep, it does &quot;dry&quot; with a whitish film, which is the nature of the beast of zinc/TO sunscreens.  I have pale skin, so it&#039;s not that big a deal to me and it actually helps to even out all the red on my face AND I then apply a couple of layers of mineral makeup (Monave or Suncat) over that.   My makeup mostly looks great doing this (unfortunately, some of the worse of my &quot;fine lines&quot; are more noticeable, but again, I have layers of stuff on my face), and it holds up well until the night.  Granted I am pushing 60 and have dry skin (don&#039;t know how this would hold up with younger, oily skin), but as they say YMMV.  

Removing all of the layers is a 2 step process: first oil makeup remover (I like Silk Naturals) and then a face wash.  My skin feels good, not dry or tight, and all the stuff is removed.  

This product is not going to work well or many people, and lots of makeups are not going to work with it (thus people having issues with their makeup or sunscreen &quot;balling up&quot;). If you use mineral or powder makeup it works.  If you decide to give it a try, buy it from a store with a good return policy and keep the receipt. &quot;nuff said. ",2017-06-15T13:34:00.000Z,2969344,thumb/h/145/2_0_6_6_2409382.JPG,12catcrazy,2,Sensitive,Fair-Medium,Not Sure,Red,Wavy,Fine,Gray,56 & Over,24
62,1622,CeraVe,22,Sunscreen,2,160671,Sunscreen Face Lotion SPF 50,1,"Geez. i love just about everything cerave so when it was on bogo i picked this up. I&#039;m not very picky about sunscreens but this is awful! as everyone has already mentioned, this will make your face white! i am ridiculously pale and stay out of the sun but this is like geisha paint! it settles into every nook and cranny too. pass on this.",2017-05-11T12:53:00.000Z,2963214,thumb/h/145/2_0_6_6_2409382.JPG,inthiscity,2,Sensitive,Fair,Warm,Black,Other,Medium,Brown,30-35,84
62,1622,CeraVe,22,Sunscreen,0,160671,Sunscreen Face Lotion SPF 50,1,"Wow. This is the worst sunscreen I have ever tried. I nearly chose to go without with a UV index of 11, because a terrible burn may have been less embarrassing than the white glaze on everything with this mess. Imagine rubbing enough antiperspirant on your bathing suit and body to ball up and leave a film and you have this product. Love cerave, but this went in the trash. I don&#039;t know how this is sold in stores. ",2017-05-05T21:04:00.000Z,2962046,thumb/h/145/2_0_6_6_2409382.JPG,Elm691,0,Normal,Fair-Medium,Unknown,Blond,Unknown,Unknown,Brown,30-35,7
62,1622,CeraVe,22,Sunscreen,0,160671,Sunscreen Face Lotion SPF 50,1,"I wanted to like this sunscreen. It definitely leaves a white cast, and I&#039;m very fair. That doesn&#039;t bother me as much as how badly it&#039;s breaking me out! My skin has never hated a product so much.",2017-02-24T21:54:00.000Z,2948542,thumb/h/145/2_0_6_6_2409382.JPG,LarkeT,0,Combination,Fair,Unknown,Red,Unknown,Unknown,Blue,25-29,1
